Unnamed: 0,label,text,__index_level_0__
312,1,"Die Vorlesungszeiten sind gleich der Zeiten in Mannheim, jedoch finden in der Mitte des Semesters Zwischenprüfungen statt, welche auch die Abschlussnote beeinflusst. Die Kurse sind sehr viel verschulter als in Mannheim; Anwesenheitspflicht ist durchgehend in allen Kursen. Stetiges Mitarbeiten ist Pflicht, sei es in Form von Hausaufgaben, Präsentationen oder der mündliche Mitarbeit, jedoch empfand ich die Klausuren als einfacher als in Mannheim._x000D_
Für alle Austauschstudenten bietet die PNU kostenlose Sprachkurse auf unterschiedlichen Niveaus an. Leider werden die Kurse nicht eindeutig bei der Anmeldung nach Niveaus unterschieden, weshalb es sehr schwierig ist den richtigen Kurs zu finden. Falls man sich jedoch für einen falschen Kurs anmeldet kann man sich ganz leicht wieder abmelden und persönlich in die Kurse gehen und den Dozenten bitten einen zuzulassen. Auch wenn offiziell die Kurse voll sind oder eine Anmeldung nicht möglich ist, da sie zu einem anderen Fachbereich gehört, kann man durch Gespräche mit Dozenten doch noch einiges erreichen._x000D_
Meine Kurse wurden überwiegen von dem Global Studies Department angeboten und wurden komplett auf englisch gehalten. Sie glichen teilweise einer Mischung aus Übungskurs und Vorlesung und waren daher auch aufwendiger, als Übungskurse in Mannheim, jedoch etwas einfacher.",267
418,2,"Das Studium an der Queen’s ist generell ganz anders aufgebaut als in Mannheim. Die Business School an sich ist sehr modern und gut ausgestattet. Da in Kanada Studiengebühren gezahlt werden müssen, werden alle Studenten mehr umsorgt und auch die Klassen sind sehr viel kleiner und bewegen sich zwischen 30 und 50 Studenten pro Kurs. Auch der Kontakt zu den Professoren ist sehr viel intensiver, da zum einen die Professoren deinen Namen lernen und kennen und es auch die Möglichkeit gibt jederzeit zu ihnen zu gehen und offen über Probleme und Fragen zu sprechen. _x000D_
_x000D_
Generell gibt es eine große Auswahl an Kursen und die meisten Kurse werden auch von der Uni Mannheim anerkannt. Bei der Anmeldung der Kurse ist zu beachten, dass es einen Zeitpunkt gibt, ab dem die internationalen Studenten sich für Kurse anmelden können und man sollte auch bis zu diesem Zeitpunkt seine Grundauswahl vorgemerkt haben, da es einige Kurse gibt, die nach ein paar Sekunden komplett voll sind. (Zeitverschiebung nicht vergessen!)_x000D_
_x000D_
Es gibt an der Queen’s nur Vorlesungen und somit keine Übungen oder Tutorien. Allerdings wird in den Vorlesungen sehr auf die Mitarbeit und Zusammenarbeit wert gelegt, was die Vorlesungen meist sehr interessant und einprägsam macht. Durch viel Gruppenarbeit, Präsentationen und Essays hat man mehr unter dem Semester zu tun, reduziert jedoch auch den Lernaufwand am Ende des Semesters. Außerdem gibt es nicht in jedem Fach ein Final. Die Noten werden einem hier nicht hinterher geschmissen, aber mit dem nötigen Aufwand kann man sie sich gut erarbeiten.",348
219,1,"Genau wie die Universität Mannheim spezialisiert sich die Hitotsubashi University auf Wirtschafts- und Sozialwissenschaften und bietet seit mehreren Jahren in ihrem HGP-Programm viele ihrer Kurse auch auf Englisch an. Da man in fast jedem Fach (bei mir alle außer VWL und LAW-Kurse) Anwesenheitspflicht hat und die Kurse mit 5 bis 30 Studierenden relativ klein sind, ähnelt der Studentenalltag oft der Schule. In vielen Kursen gibt es nicht nur eine finale Klausur, sondern auch Mitarbeit, Anwesenheit und Hausarbeiten werden in die Note gerechnet. Durch die Diskussionen im Unterricht war dies jedoch eine entspannte Abwechslung zu Mannheim, da man so meiner Meinung nach interaktiver lernt. Man hat zwar das ganze Semester etwas zu tun, aber das Semesterende ist nicht so stressig. 
Ich würde vor allem den Kurs „Special Topics in Commerce and Management E“ bei Jesper Edmann empfehlen. In kleinen Gruppen erforscht man hier die Entwicklung der japanischen Wirtschaft seit dem Ende des zweiten Weltkrieges und analysiert interaktiv, wie Japan durch politische, ökonomische und soziologische Faktoren seine Wirtschaftskraft wiederherstellen könnte. 
Meine Kurse waren nur auf Englisch. Ich habe mir zwar überlegt, auch Kurse auf Japanisch zu belegen, jedoch erschienen mir meine Japanischkenntnisse nicht ausreichend im akademischen Bereich und da die Anzahl der zu besuchenden Kurse sehr hoch war, dies mit sehr viel Aufwand verbunden gewesen wäre. Es gibt jedoch eine sehr hohe Anzahl an Sprachkursen. Während der ersten Woche wird man durch einen Placement-Test dem jeweiligen Sprachlevel (von Beginner bis Advanced) zugeteilt. Gerade diese Kurse fand ich sehr hilfreich und hatten bei mir auch Bezug zur BWL, was meine Sprachfähigkeiten erheblich verbessert hat. Da man während des Austauschstudiums die einmalige Möglichkeit hat, intensiv (und kostengünstig!) seine Japanischkenntnisse zu verbessern, würde ich dies auf jeden Fall empfehlen. Im Advanced-Level würde ich die Kurse „Business Japanese“ (経済の日本語I) und „Advanced Reading"" (日本語上級読解) empfehlen.",191
1066,2,"Grundsätzlich waren die belegten Kurse leichter als man es von der Uni Mannheim gewohnt ist. Zudem finden die Kurse meistens zweimal pro Woche für 75 min statt. Die Unterrichtsräume sind eher kleiner als in Mannheim und auch die Anzahl von Studenten pro Kurs ist geringer. Dadurch ist die Atmosphäre deutlich persönlicher und man kennt auch viele Professoren. Zudem wurde uns bei der Einführung erklärt, man solle sich möglichst bei den Professoren als Austauschstudierender vorstellen. Das habe ich in den meisten Kursen auch gemacht und kann es jedem empfehlen._x000D_
Der Aufbau der Kurse hat sich stark von dem in Mannheim unterschieden. Es gab während des Semesters viele Assignments, Quizzes, Midterms und Gruppenprojekte. Das hat den Vorteil, dass sich der Arbeitsaufwand besser über das Semester verteilt hat und man im Endeffekt keine Klausurenphase am Ende hat, zumindest nicht vergleichbar mit der in Mannheim._x000D_
Bei fast jedem Kurs hat man ein Buch gebraucht, bei denen die Leihgebühr im Bookstore sehr teuer war. Ich habe mir mit anderen Austauschstudenten viele Bücher geteilt und auch das Leihen über Amazon ist zu empfehlen, da es deutlich günstiger ist._x000D_
Sprachlich konnte ich in meinen Kursen gut folgen, auch wenn teilweise der Fachwortschatz für einen Kurs wie Psychologie nicht vorhanden war. Meiner Meinung nach wird man an der Uni Mannheim, durch die Vielzahl an englischen Kursen, sehr gut auf ein Semester im englischsprachigen Raum vorbereitet.",890
1049,1,"Das System an amerikanischen Universitäten ist sehr verschult im Vergleich zu Deutschland. Die Klassen sind relativ klein und man hat viel persönlichen Kontakt zu seinen Professoren, vor allem als Austauschstudent. Das Niveau ist geringer als in Mannheim, jedoch ist das Studium unter dem Semester sehr viel aufwendiger. Man hat konstant Quizzes, Hausaufgaben, Papers und bis zu drei Klausuren (Multiple Choice) pro Fach. Macht man aber immer mit und gibt alles rechtzeitig ab, kann man sehr gute Noten erzielen.",876
47,2,"Das Studium in Australien ist im Vergleich zu Deutschland deutlich verschulter. Anwesenheitspflicht sowie wöchentliche Abgaben sind keine Seltenheit und prägen das Bild des akademischen Alltags. Obwohl diese Elemente in den meisten Ländern, außerhalb Deutschlands, üblich sind, war es für mich während meines Auslandssemesters in Australien äußerst angenehm._x000D_
_x000D_
Die Anwesenheitspflicht und regelmäßigen Abgaben haben den Vorteil, dass der Klausurenstress gegen Ende des Semesters deutlich reduziert wird. Dies liegt daran, dass ein Großteil der Punkte oder Prozente bereits während des Semesters durch kontinuierliche Mitarbeit gesammelt wird. Zudem ermöglichte mir diese Struktur, an verlängerten Wochenenden zu reisen, da ich bereits während der Woche einen Großteil meiner universitären Verpflichtungen erfüllt hatte._x000D_
_x000D_
Unter der Woche fühlte man sich quasi dazu gezwungen, für die Universität aktiv zu sein, sei es durch die Teilnahme am Unterricht oder das Schreiben von Assignments. Dies förderte nicht nur die kontinuierliche Auseinandersetzung mit dem Studienstoff, sondern ermöglichte auch eine bessere Work-Life-Balance. Insgesamt erlebte ich das Studium in Australien als intensiv, jedoch zugleich als eine strukturierte und effektive Lernumgebung.",40
410,1,"Das Studium ist typisch amerikanisch und komplett Gegensätzlich zum Studium in Mannheim. Die Vorlesungen sind mehr im Unterrichtsformat und oft zählt Anwesenheit und mündliche Mitarbeit in die Note. Der Unterricht besteht meistens nur aus 7-20 anderen Studierenden. Zur Note zählt nicht nur die Final Klausur sondern Mitarbeit, wöchentliche Quizzes, Präsentationen, Hausaufgaben, Essays, Assignments und meist drei Midterm Klausuren. Man hat zwar während des Semesters immer etwas zu tun und muss am Ball bleiben, aber solange man das nicht schleifen lässt, ist das Niveau deutlich einfacher als in Mannheim. Um den J1-Visums Anforderungen zu entsprechen, darf man nur einen von fünf Kursen Online haben. Ich würde aber generell empfehlen alle 5 Kurse in Präsenz zu wählen.",340
217,2,"Das Studium an der FGV war angenehm. Es war nicht superschwer aber auch nicht zu einfach. Es gab viele Kurse die sich mit lokalen Themen beschäftigten, zum Beispiel „Political Economy in Latin America“ was echt interessant war. Die meisten Prüfungen waren dann online. Das Semester an der FGV ist in zwei Trimester eingeteilt, d.h. die Kurse ändern sich einmal im Semester auch. Der Stundenplan war entspannt, das einzige was ein bisschen anspruchsvoll war, war, dass die meisten Kurse an der FGV 2-3 Stunden dauerten, was ein gewisses Maß an Konzentration erforderte. Was das Leben auf dem Campus betrifft, so war dies relativ überschaubar aber dafür fein. Es gab eine Mensa, Foyers in denen man sitzen und sich unterhalten konnte und natürlich ist der Botafogo Beach nur ein paar Hundert Meter entfernt mit einem erstklassigen Ausblick auf den Zuckerhut. Die Kurse die ich gewählt habe waren alle auf Englisch und das Sprachniveau ist vergleichbar wie in Mannheim würde ich sagen. Was die Anerkennung von Kursen angeht so ist es bei mir so, dass das Semester an der FGV nicht in meine BWL Endnote eingeht, sondern im Rahmen des IBEA Programms sozusagen einfach separat gezählt wird.",189
483,2,"Das Vorlesungsjahr verläuft exakt wie an der Uni Mannheim und beginnt ebenfalls Anfang September und endet im Dezember. Die NTU gilt als die beste Universität in Taiwan und ist auch eine der besten in Asien. Dies merkt man auch oftmals an der Reaktion von Einheimischen, wenn man ihnen erzählt das man an der NTU studiert. Das Kursangebot der NTU hatte ich ja schon im Teil zur Vorbereitung angesprochen, jedoch möchte ich nochmal betonen das die meisten Kurse „Intensivkurse“ waren und sich daher mein Stundenplan drei Mal geändert hat, da mitten im Semester manche Kurse geendet haben und neue angefangen haben. Über das Kursniveau kann ich sagen, dass ich es grundsätzlich als einfacher empfand als an der Uni Mannheim. Das Niveau ist ziemlich machbar aber die Prüfungen sind meist ziemlich aufwendig. Ich hatte insgesamt 5 Kurse und musste insgesamt drei Hausarbeiten schreiben, zwei Präsentationen halten und zwei Klausuren schreiben. Das Niveau war meistens nicht besonders hoch aber die Hausarbeiten oder Präsentationen waren oft sehr umfangreich und haben eher viel Zeit gekostet als Nerven. Teilweise sprechen die Professoren nicht so gutes oder verständliches Englisch aber in jedem Fach wurden die Folien bei Ceiba (Das ist vergleichbar mit unserer Ilias Plattform) hochgeladen. Die Vorlesungen haben sich sehr unterschieden im Vergleich zu Deutschland da es Noten für die Anwesenheit und mündliche Beteiligung gab. Die Vorlesungen hatten daher eher einen Charakter von einer Schulstunde aber es war sehr einfach gute Noten für mündliche Beteiligung oder Anwesenheit zu bekommen was die eigene Note am Ende vom Fach natürlich noch verbessern konnte. Die Anerkennung von Kursen ist im Fach der Rechtswissenschaften leider nie sonderlich einfach aber dafür geht man als Jurastudent auch nicht ins Auslandssemester meiner Erfahrung nach. Wer sich Kurse anrechnen lassen möchte sollte dies mit dem Fachbereich Jura abklären, dieser ist sehr hilfsbereit und erklärt einem genau welche Kurse man anrechnen lassen kann und welche nicht. Chinesisch Sprachkurse wurden umsonst angeboten, jedoch musste ich meinen leider aufgeben da dieser einen Zeitkonflikt mit einem anderen Kurs hatte und Zeitkonflikte nicht gestattet sind. Folglich musste ich mich entscheiden welchen der beiden Kurse ich behalten möchte und da ich den anderen Kurs zur Erhaltung der Abschichtung nach Maßgabe des LJPA brauchte, habe ich mich gegen den Chinesisch Kurs entschieden. Über das Leben auf dem Campus kann ich sagen, dass der Campus unheimlich groß (Es gibt tatsächlich einen Shuttle Bus der auf dem Campus fährt) aber auch sehr schön aufgebaut ist. Es gibt beispielsweise einen See (Drunken Moon Lake) auf dem Campus und die berühmte Palmenallee am Eingang des Campus ist unglaublich schön. Ein sehr großes Sportcenter auf dem Campus lädt auch zum Sport machen ein. Es gibt unheimlich viele Sportarten die man dort ausprobieren kann, zudem gibt es auch ein Fitnessstudio und ein Schwimmbad welches man zu sehr günstigen Konditionen nutzen kann (Ich habe für ein halbes Jahr im Fitnessstudio insgesamt nur 17€ gezahlt). Am Anfang des Semesters gibt es eine große Messe in der sich alle Studenteninitiativen und Sportteams vorstellen (Vergleichbar mit unserem Initiativenmarkt aber wesentlich größer). Ich kann nur empfehlen diesen zu besuchen, es gibt so ziemlich jede Initiative und Sportart die man sich vorstellen kann. Leider waren viele Sportarten zu ungünstigen Zeiten (Freitag oder Samstag abends), weshalb viele allein aus zeitlichen Gründen für mich unpassend waren aber wer sich engagieren möchte oder Sport machen möchte wird garantiert irgendetwas finden das ihn interessiert und auch zeitlich passt da das Angebot immens groß ist.",404
637,1,"Als Student des Grado en Humanidades (ich hatte letztendlich nur Fächer aus diesem Studiengang) studiert man in Alcalá am casco antiguo, also den zum Weltkulturerbe zählenden Gebäuden. Diese Unigebäude sind wirklich wunderschön und man fühlt sich sofort wohl in den geschichtsträchtigen Räumlichkeiten. Das Herbstsemester beginnt Anfang September (das genaue Datum erfuhr ich allerdings auch erst ca. 1 Monat vorher, nachdem der neue calendario académico hochgeladen wurde) und die Vorlesungszeit endet vor Weihnachten. Prüfungen schreibt man in der Regel im Januar, manche Professoren schreiben sie allerdings schon vor Weihnachten.
Das Kursagebot ist relativ vielseitig, allerdings werden einige Kurse nicht jedes Semester angeboten, was man manchmal auch erst kurzfristig erfährt. Man kann übrigens Kurse aus mehreren Studiengängen belegen und sich auch anrechnen lassen, muss also NICHT genau den Studiengang finden, den man in Mannheim studiert.  Als kleine Warnung für alle organisierten Mannheimer Studenten muss aber folgendes erwähnt werden: In Spanien ist längst nicht alles so strukturiert wie in Deutschland. Hier in Alcalá gibt z.B. fast jeder Kurs 6 ECTS. In Mannheim war ich es gewohnt, von den ECTS auf den Aufwand des Kurses zu schließen. In Alcalá ist das leider überhaupt nicht der Fall! Es kann also sein, dass ein Kurs super viel Aufwand unter dem Semester verlangt, ein anderer mit gleicher ECTS-Anzahl nur sehr geringen. Ich hatte eigentlich Glück bei meiner Kurswahl, während andere Erasmusstudenten ständig schwierige Abgaben und Zwischenprüfungen hatten und letztendlich schlechter abschnitten als ich. Deswegen: schaut euch die Kurse sowohl in deren Kursbeschreibungen (Guía Docente) an, als auch vor Ort! Denn auch die Dozenten halten sich -zumindest in formaler Hinsicht-  nicht immer an ihre Kursbeschreibungen (z.B. ändern sie die Art der Leistungsnachweise und deren Gewichtung zu Beginn der Vorlesungen). Am besten, man beurteilt nach Bauchgefühl vor Ort, in welchem Kurs man sich wohlfühlt. Ein wenig zu bemängeln habe ich, dass meine Dozenten oft monologartige Vorträge gehalten haben, was teilweise einfach zu viel war, denn angeblich sollte es auch in meinen Kursen 2h teoría und 1h prácticas pro Woche geben - von letzteren habe ich leider überhaupt nichts gemerkt. Allgemein hat die Uni eher Schulcharakter. Da schaut man als Mannheimer Student auch erstmal verdutzt, wenn die dortigen Studenten noch nie etwas von Formatrichtlinien gehört haben und man auf der verzweifelten Suche nach irgendwelchen Vorgaben für Hausarbeiten nur ""Como quieras"" hört (auch von Dozenten!). Dementsprechend schreibt sich eine Hausarbeit aber auch ganz schnell, mir ist zum ersten Mal aufgefallen, wie viel Zeit Formatrichtlinien und Quellenangaben im fortlaufenden Text bzw. die richtige Zitierweise beanspruchen.
In den anderen Erfahrungsberichten war immer wieder von einem 2-wöchigen Sprachkurs die Rede, der bei mir nicht angeboten wurde (ich bin dafür eigentlich extra früher angereist). Stattdessen habe ich einen längeren Sprachkurs belegt, der in der angehängten Tabelle genauer erläutert wird.",526
218,1,"Das Angebot an englischsprachigen Kursen ist im Bachelor nicht allzu groß. Da der Bachelor auch eine Mischung aus BWL und VWL ist, gibt es nur sehr wenige englischsprachige VWL-Kurse. Deshalb habe ich zwei Kurse aus dem Master und nur einen Kurs aus dem Bachelor gewählt. Es werden zwei oder drei verschiedene wirtschaftswissenschaftliche Master angeboten und dort gibt es eine relativ große Auswahl an Kursen in Englisch. Mit der Anerkennung hatte ich eigentlich kein Problem, ich habe aber auch zwei Kursen gewählt, bei denen bereits von meinen Vorgängern bekannt war, dass diese Kurse anerkannt werden.
Der Bachelor ist in Trimester strukturiert weshalb sich das Kursangebot nochmal etwas verkleinert, da man als Studierender aus Mannheim üblicherweise nur ein Semester in Padua ist, welches sich mehr oder weniger nur mit dem ersten Trimester in Padua überschneidet. Das Trimester beginnt meistens Ende September oder Anfang Oktober. Der Master beginnt mehr oder weniger zeitgleich, ist aber nicht in Trimester sondern in Semester aufgeteilt, weshalb die Klausuren im Bachelor und im Master nicht zur selben Zeit geschrieben werden.

Mit der Organisation der Kurse gab es bei mir überhaupt keine Probleme. Etwas unglücklich fand ich allerdings die späte Bekanntgabe der Klausurtermine. Insbesondere für die Klausuren im Bachelor, wurden die Termine erst zwei Wochen vor den Klausuren bekannt gegeben. Dies ist etwas schade, wenn man eine Reise in eine italienische Stadt oder ähnliches planen möchte. Und es ist auch nicht unüblich, dass man zwei Klausuren an einem Tag schreiben muss.

Meine gewählten Kurse waren zwar interessant, aber was ich wirklich vermisst habe, waren ergänzende Übungen oder Tutorien, die nicht von demselben Professor abgehalten werden. Offizielle Übungen gibt es überhaupt nicht, aber ab und zu integrieren die Professoren eine Übung in eine Vorlesung.

Das Englisch der Professoren war gut verständlich. Zusätzlich habe ich noch einen italienischen Sprachkurs belegt und versucht im Alltag mein gelerntes Italienisch auch so gut wie möglich anzuwenden. Den italienischen Sprachkurs habe ich persönlich als sehr hilfreich empfunden auch wenn ich die Prüfung am Ende nicht geschrieben habe.",190
978,2,"Die Uni bietet für VWLer viele Grundlagenkurse an. Es gibt relativ wenige Kurse, die im Rahmen der Vertiefungsphase angerechnet werden können. Allerdings können alle sechs BWL Beifächer aus Mannheim und auch viele Powi Beifachkurse angerechnet werden._x000D_
Das Kursniveau ist sehr viel geringer als in Mannheim. Man kann mit wenig Aufwand sehr gute Ergebnisse in Klausuren erzielen. Viele Kurse haben jedoch nicht nur eine Klausur, sondern bestehen aus Papern, Semester Assignments, Homeworks, Midterms, Class Participation etc. Durch diesen Mehraufwand hat man dann doch über das Semester verteilt mehr zu tun als in Mannheim. Trotzdem: das niedrige Niveau macht natürlich auch diese Aufgaben einfacher._x000D_
Mit etwas Recherche in den Erfahrungsberichten kann man genügend Kurse finden, die man sich anrechne lassen kann. Man muss, um Voraussetzungen für das Visum zu erfüllen, mindestens 12 Credits (4 Kurse) belegen._x000D_
Der Aufbau des Studiums in Amerika ist sehr stark auf Academic Years ausgelegt (Freshman, Sophmore, Junior, Senior). Diese Academic Years sind jeweils in ein Spring und in ein Fall Semester aufgeteilt. Das Academic Year beginnt mit dem Fall Semester im August. Teil des Fall Semesters sind zwei Ferien (Fall Break und Thanksgiving). Nach der Prüfungsphase im Dezember gibt es eine 4 wöchige Christmasbreak. Anfang Januar geht dann das Spring Semester los. Das Spring Semester wird eine Woche von der berühmten Spring Break unterbrochen. In der ersten Maiwoche endet dann auch das Spring Semester und die vier Monatige Summer Break beginnt._x000D_
Es gibt drei Vorlesungskategorien an der UNCG: es gibt 50-minütige Vorlesungen, die meistens Montags, Mittwochs und freitags sind; es gibt 75-minütige Vorlesungen, die meistens Montag und Mittwoch, oder Dienstag und Donnerstag sind. Des Weiteren gibt es noch 150-minütige Vorlesungen, die in der Regel abends einmal pro Woche sind._x000D_
Der Campus ist typisch amerikanisch. Man kann quasi auf dem Campus überleben ohne ihn einmal verlassen zu müssen. Die Mensa bietet ein sehr umfangreiches Menü an. Es gibt verschiedene Mealplans, mit denen man dort essen gehen kann. Ich hatte den Spartan 10, der es mir ermöglicht hat zehnmal in der Woche in die Mensa zu gehen und $400 als freiverzehr für die Restaurants auf dem Campus zu verwenden. In der Mensa gibt es von Salatbar, Pastabar, Pizza, Fast Food etc. alles was man sich vorstellen kann. Man kann sich dort sehr gut ernähren, wenn man will, aber auch (typisch amerikanisch) sehr Fast Food betont essen._x000D_
Ich selbst habe von keinen Arbeitenden Austauschstudenten gehört. Man kann jedoch mit dem Visum arbeiten und auf dem Campus gibt es auch viele Möglichkeiten zu Arbeiten. Jedoch bekommt man nur den Mindestlohne von ungefähr $8._x000D_
Für das Auslandssemester benötigt man im Vorhinein der Bewerbung einen TOEFEL Test. Wenn man diesen mit den benötigten Punkten besteht, sollte man keine Probleme haben die Amerikaner und das Sprachniveau im Unterricht zu verstehen.",815
105,2,"Wie bereits erwähnt, wollte ich Kurse belegen, die ausschließlich auf spanisch abgehalten werden. Passend zu meinem Studiengang wählte ich vier Kurse aus dem Bereich „Artes y Humanidades“ an der Fakultät „Filosofía y Letras“. 50 Prozent meiner Kurse mussten aus dem Studiengang „Lengua y Literatura Españolas“ sein, die anderen 50 Prozent aus anderen Studiengängen. Ich wählte die Kurse“Literatura Española del Siglo de Oro: Poesía”, “Literatura Española Contemporánea: Novecentismo y Vanguardia”, Historia de la Fotografía” aus dem Studiengang “Historia del Arte” und Antropología aus dem Studiengang “Filosofía”. Im Allgemeinen war ich zufrieden mit den Kursen, allerdings war das Angebot an Kursen auf Spanisch sehr gering, da die meisten Kurse auf Katalanisch abgehalten wurden. Jeder Kurs fand zweimal die Woche jeweils ca. zwei Stunden statt. Literatura Española del Siglo de Oro war an sich ein interessanter Kurs, aber meiner Meinung nach für Erasmus-Studenten schwer zu meistern, da es weder Skripte noch Power Points gab, an denen man sich orientieren konnte. Der Professor redete z.T. sehr schnell und leise, sodass man nur sehr wenig verstehen konnte. Literatura Española Contemporánea war ein Kurs, der mir persönlich sehr viel Spaß bereitet hat, weil der Professor seine Vorlesungen durch Power Points und Bilder veranschaulichte. Zudem hat er uns Erasmus-Studenten immer seine Hilfe angeboten. Historia de la Fotografía war ein sehr interessanter Kurs, allerdings musste man sehr viel für eine gute Note tun. In diesem Kurs sollte man kontinuierlich lernen, da es sonst zu viel Stoff wäre. Der Kurs Antropología war mein Lieblingskurs. Es hat mir unendlich viel Spaß gemacht, in einen Kurs aus einem anderen Studiengang reinzuschnuppern. Er war sehr interessant gestaltet. Bei Fragen konnte ich jederzeit zur Dozentin gehen, die im allgemeinen sehr hilfsbereit war. Ich würde für jeden Kurs empfehlen, nach den Aufschrieben spanischer Studenten zu fragen. Oft kam es vor, dass ich einzelne Wörter nicht verstanden habe und so konnte ich Inhalte nachlesen und mir Zusammenhänge selbst erklären. _x000D_
An der UIB hat jede Fakultät ihre eigene Bibliothek. Hierbei sei erwähnt, dass die Unibib, sowie sämtliche Stadtbibliotheken in Palma samstags ab 13 Uhr schließen und dann erst wieder montags öffnen. Die Bib meiner Fakultät bietet zudem einen Gruppenarbeitsraum, der allerdings immer überfüllt und der Lärmpegel dementsprechend laut war. Zudem hatte meine Fakultät eine kleine Mensa, in der auch warm gegessen werden konnte. Die UIB bot Sprachkurse in Spanisch und Katalanisch an. Für einen Sprachkurs ist mit etwa 80 Euro zu rechnen. Vorab wird das Sprachniveau anhand eines Onlinetestes geprüft und danach wird entschieden, welchem Sprachkurs man zugeteilt wird. Ich belegte keinen Sprachkurs, da ich mit meinen vier Kursen sehr beschäftigt war. Einige Kommilitonen meinten jedoch, dass der Sprachkurs sehr hilfreich war, vor allem, um schon vorhandene Kenntnisse zu vertiefen.",88
879,2,"Die University of South Carolina hat seit Jahren ein exzellentes Ranking für Internation Business und viele der Kurse und Professoren an der Business School kommen diesem Ruf nach. Dazu kommt eine große Auswahl an Kursen und viele Möglichkeiten für außeruniversitäres Engagement. Der Unterrichtsstil ist deutlich verschulter als an deutschen Universitäten und ist etwas gewöhnungsbedürftig. Während des Semesters werden Hausaufgaben, Beteiligung in der Vorlesung, Quizes und Essays benotet. Es herrscht grundsätzlich Anwesenheitspflicht, da man meist nicht mehr als 4 Stunden pro Kurs unentschuldigt fehlen kann, bevor Noten abgezogen werden.",735
582,2,"Alle Masterprogramme an der Polytechnischen Universität sind auf Englisch und es gibt eine Vielzahl an Programmen, weshalb ich auch zwischen zahlreichen Kursen wählen konnte – von Supply Chain bis zu Marketing & Sales. Äquivalent zu meinen Vertiefungsgebieten in Mannheim habe ich im Wesentlichen Accounting- und Strategiekurse belegt.

Kursnummer	Kursname	Inhalt 	ECTS	Anrechenbarkeit?
AF5115	Accounting for Business Analysis	Unternehmensanalyse	3	ja
AF5510	Corporate Governance	Leitung und Überwachung von Unternehmen	3	ja
AF5318	Financial Management 	Klassisches Corporate Finance	3	ja
AF5323	Fixed Income Securities	Anleihe-Bewertung, Anleihemärkte	3	ja
MM511	Managing Organizations and People	Leadership, Motivation; Unternehmensstrategie	3	ja
MM531	Strategic Management	Strategische Planung, Stratege-Tools, Case Studies	3	ja

Das Niveau der Kurse war in etwa vergleichbar mit dem in Mannheim, die Struktur der Veranstaltung aber eine ganz andere. Die meisten Kurse waren sehr interaktiv gestaltet mit Diskussionen, Präsentationen, Individual- und Gruppenaufgaben. Es gibt zum Teil auch Mid-Term Klausuren. So ist das Semester sehr eng durchgetaktet und man ist eigentlich jede Woche mit etwas beschäftigt. Wer schnell arbeitet, hat dann aber auch trotzdem genug Freizeit.   Anwesenheit trägt einen geringen Teil zur Gesamtnote bei. Klausurergebnisse machen in der Regel 50% der Gesamtnote aus. Das heißt, wer wirklich eine sehr gute Note haben möchte, muss in verschiedenen Prüfungsdisziplinen konsistent sehr gut sein. Ich habe alle Kurse sehr gerne besucht, da die Professoren den Unterricht sehr spannend gestaltet haben und ich auch viel lernen konnte. Das Auslandssemester hat mich definitiv bereichert, was meine Kenntnisse der BWL angeht. Des Weiteren gibt es mehrere Mensen, die ein breites Angebot an Speisen haben, und ganztägig geöffnet haben. Ich fand das Essen gut.",484
5,2,"Das Semester ist in kleinere Abschnitte unterteilt in denen man den gewählten Kurs jeweils beginnt und beendet. Generell ist das Studium interaktiver, da regelmäßig Gruppenarbeiten (Paper, Präsentationen, …) anstehen und die Note oft nicht nur aus einem 100% Exam besteht.",5
721,1,"Das Niveau an der HEC ist etwas niedriger als an der Uni Mannheim, allerdings muss man dennoch viel für die Uni machen. Ich würde sagen, dass es grundsätzlich mit viel Aufwand und Fleiß leichter ist sehr gute Noten zu bekommen, was auch daran liegt, dass die Konkurrenz nicht vergleichbar mit Mannheim ist. Fast alle anderen Internationals müssen ihre Kurse nur bestehen, was natürlich Auswirkungen auf den Durchschnitt in den verschiedenen Prüfungsleistungen hat. Durch die vielen Abgaben hat man aber während des Semesters recht viel zutun, dafür aber am Ende nicht so viel Stress. Ich hatte eine Midterm und 5 Finals und würde auf jeden Fall 1 bis maximal 3 Midterms empfehlen, es gibt sogar Kurse bei denen man dann kein Final schreibt, hierauf sollte man auf jeden Fall achten bei der Kurswahl. Meine Kurse waren alle 1/Woche für 3 Stunden, meist aufgeteilt in Vorlesung und Übung. Das Semester beginnt Ende August und endet vor Weihnachten und Ende Oktober, nach den Midterms hat man noch eine Woche Reading Week. Der Campus ist in Cote des Neiges, bestehend aus 2 Gebäuden, welche ca. 10 Minuten zu Fuß voneinander entfernt sind. Das Essen in der Mensa ist ok, etwas teurer als in Mannheim (ca. 10 CAD) aber meistens gut, ganz besonders die Schokocroissants sind sehr lecker.",600
